"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""12574474""","=""karamelbelle""","=""17948244958418928""","=""@lostinmyworld thank you!""","=""https://www.instagram.com/karamelbelle""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/416505212_1567300027416748_5475466860318816885_n.jpg""","=""2/6/2021, 12:13:32 AM"""
"=""12574474""","=""karamelbelle""","=""17883992069031468""","=""@saltlife_iam ❤️""","=""https://www.instagram.com/karamelbelle""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/416505212_1567300027416748_5475466860318816885_n.jpg""","=""2/6/2021, 12:13:39 AM"""
"=""7623316828""","=""alexmonroeartist""","=""17859802202381527""","=""Pulled them pants up I see""","=""https://www.instagram.com/alexmonroeartist""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/66132793_630316610781063_5989671501631062016_n.jpg""","=""2/6/2021, 1:15:17 AM"""
"=""2017897309""","=""quik_germ""","=""17910144145618991""","=""@karamelbelle we love queens like you 🥵🥴""","=""https://www.instagram.com/quik_germ""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/344191628_633940144769523_6526459851392545041_n.jpg""","=""2/6/2021, 1:19:05 AM"""
"=""1241293431""","=""kimberly.rashad""","=""17858592878391239""","=""Messier hair, less saggy pants, more tight pants, more care for name brand shoes, no ear phone cord, still lost in our own made up worlds lol""","=""https://www.instagram.com/kimberly.rashad""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/414201288_320409790971849_4697247337128009752_n.jpg""","=""2/6/2021, 1:20:17 AM"""
"=""26441864899""","=""nycandicane""","=""17885218736019730""","=""When from tapes to bluetooth music""","=""https://www.instagram.com/nycandicane""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/321248535_537023015016763_2749806994820998726_n.jpg""","=""2/6/2021, 1:23:51 AM"""
"=""258847893""","=""bodied_that_ish""","=""17932673080457997""","=""Unproblematic""","=""https://www.instagram.com/bodied_that_ish""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/403901378_1019218522632374_693185259627617278_n.jpg""","=""2/6/2021, 1:40:59 AM"""
"=""1591032254""","=""jamaicantedebear""","=""17915151253579643""","=""You gotta put more baggy clothing and one pant leg up on the 90s guy.""","=""https://www.instagram.com/jamaicantedebear""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/321207055_416458040621172_662819400628320291_n.jpg""","=""2/6/2021, 1:54:31 AM"""
"=""196767582""","=""dionlack""","=""17895736144802228""","=""Don't ever stop being great King!""","=""https://www.instagram.com/dionlack""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/386180639_210731628560343_5060880586658941362_n.jpg""","=""2/6/2021, 2:11:01 AM"""
"=""193547525""","=""crystalrocksforever""","=""18193101046048266""","=""2020 he's still showing off his butt but at least this time its cover. The underwear showing was never cute""","=""https://www.instagram.com/crystalrocksforever""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/432521460_1081066019834366_4878770115378232015_n.jpg""","=""2/6/2021, 2:11:32 AM"""
