"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""4311438211""","=""christopher.why.not""","=""18007389386009802""","=""🔥""","=""https://www.instagram.com/christopher.why.not""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/167156213_891873938314322_5379041347232012927_n.jpg""","=""11/1/2023, 1:09:23 AM"""
"=""1404384481""","=""advli""","=""17857823958017479""","=""How""","=""https://www.instagram.com/advli""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/285581477_174072191725177_5077281162407664308_n.jpg""","=""11/1/2023, 1:19:17 AM"""
"=""4704868747""","=""nathanlaterre""","=""18316662043109741""","=""Man""","=""https://www.instagram.com/nathanlaterre""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/445860581_1191606578677406_9102743412848637698_n.jpg""","=""11/1/2023, 1:39:23 AM"""
"=""12613276683""","=""the_film_fellow""","=""18101773057361325""","=""Damn! Did the man ever not take a great shot? 👏🏽""","=""https://www.instagram.com/the_film_fellow""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/444661942_791719783055691_8736822982253380989_n.jpg""","=""11/1/2023, 1:43:07 AM"""
"=""1584439979""","=""timecapsule_""","=""18241366990236828""","=""Epic 🔥""","=""https://www.instagram.com/timecapsule_""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/92150073_222838552130388_7870896546265432064_n.jpg""","=""11/1/2023, 1:53:21 AM"""
"=""314633420""","=""_ten_brown_""","=""18002714177501297""","=""Looks like he spent time in the darkroom with that one! What an amazing artist.""","=""https://www.instagram.com/_ten_brown_""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/11255899_403493386502552_544446718_a.jpg""","=""11/1/2023, 2:11:28 AM"""
"=""503170793""","=""myopia230""","=""17877086891977093""","=""Stunning image😲🫢🔥""","=""https://www.instagram.com/myopia230""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/11849047_974767085898639_1934313595_a.jpg""","=""11/1/2023, 3:47:18 AM"""
"=""40144110""","=""feline09""","=""17998950989055004""","=""🖤""","=""https://www.instagram.com/feline09""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/11429566_1484479508538446_360980712_a.jpg""","=""11/1/2023, 6:09:15 AM"""
"=""255481947""","=""pjgardner""","=""17999577248189011""","=""So far ahead of his time. Genius.""","=""https://www.instagram.com/pjgardner""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/291345845_590647242403765_4276674501465924949_n.jpg""","=""11/1/2023, 7:30:59 AM"""
"=""289202438""","=""hyprdream""","=""18003259819965955""","=""I mean wow!""","=""https://www.instagram.com/hyprdream""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/438640518_457456716708094_6212167503882042935_n.jpg""","=""11/1/2023, 7:44:49 AM"""
"=""6814374""","=""jo_lenz""","=""17969249363634428""","=""Double exposure?""","=""https://www.instagram.com/jo_lenz""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/419082811_1203377940634449_4300866305538527964_n.jpg""","=""11/1/2023, 4:28:55 PM"""
"=""44485969703""","=""robertstanley_photo_film""","=""18023185240754945""","=""Wow, did Park do any more photography in this style?""","=""https://www.instagram.com/robertstanley_photo_film""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/441162514_994799252226070_302383383209277313_n.jpg""","=""11/1/2023, 7:04:50 PM"""
"=""1556574452""","=""sistayiddishkeit""","=""18210739303268580""","=""Capitalism and Black People: A Horror Story. Directed by Gordon Parks.""","=""https://www.instagram.com/sistayiddishkeit""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/436392809_1203509804361393_1896921899744060153_n.jpg""","=""11/1/2023, 8:45:03 PM"""
"=""4564318004""","=""vidyarthi108""","=""18068932120399175""","=""Amazing shot 😮""","=""https://www.instagram.com/vidyarthi108""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/49544967_621324611633763_1972927900688580608_n.jpg""","=""11/1/2023, 11:43:55 PM"""
"=""5371623532""","=""p.p.matereke""","=""17925056069704057""","=""Biggest heist that year""","=""https://www.instagram.com/p.p.matereke""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/299655169_1225530154863217_1476535077719567923_n.jpg""","=""11/2/2023, 5:01:02 AM"""
"=""2097560404""","=""brandon_pitzer""","=""17980327313567786""","=""Did Gordon Parks ever miss???""","=""https://www.instagram.com/brandon_pitzer""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/365395408_1636812536803981_1883895944391439727_n.jpg""","=""11/3/2023, 9:03:01 PM"""
"=""52631392030""","=""only1_emmypablo""","=""18272431237201191""","=""Nigga running with the bag 💼💰😁""","=""https://www.instagram.com/only1_emmypablo""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/433942197_3321686934641874_4106300191841551509_n.jpg""","=""3/4/2024, 12:00:10 PM"""
