"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""60692694486""","=""dk_bradley_13""","=""18123223441357459""","=""Imagine getting acid thrown at you and he’s going 🕺""","=""https://www.instagram.com/dk_bradley_13""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/422913919_395294863043914_2684676538104583648_n.jpg""","=""4/26/2024, 6:38:22 PM"""
"=""49228819580""","=""teenie1111""","=""18003865130289506""","=""😢""","=""https://www.instagram.com/teenie1111""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/441466965_795880155815392_779932561717248738_n.jpg""","=""4/26/2024, 6:41:58 PM"""
"=""2103761194""","=""faithm_cass""","=""17911042610936568""","=""😮""","=""https://www.instagram.com/faithm_cass""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/409026457_1034734277777480_1634314710094308847_n.jpg""","=""4/26/2024, 7:45:20 PM"""
"=""52676900662""","=""flashyashi""","=""18058751377506960""","=""Wtf😮😮""","=""https://www.instagram.com/flashyashi""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/278273751_552298672837756_2819631334953723958_n.jpg""","=""4/26/2024, 8:31:26 PM"""
"=""39684773487""","=""aguerraestrada""","=""18313333390180026""","=""@mrrj_44 she doesn’t know that!""","=""https://www.instagram.com/aguerraestrada""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/439638014_983388886201964_953204233154680396_n.jpg""","=""4/26/2024, 9:55:55 PM"""
"=""36393339616""","=""jenniferfearn6""","=""18277704772200472""","=""Disgusting behaviour from the past, but if they could get away with it now they would do the same 😢""","=""https://www.instagram.com/jenniferfearn6""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/273262232_1293547061136543_3066142981546280560_n.jpg""","=""4/27/2024, 2:39:46 AM"""
"=""4881645957""","=""honks3rd""","=""18017049230241228""","=""Cruel! 😠""","=""https://www.instagram.com/honks3rd""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/17596350_1270535073061936_5727944191841927168_a.jpg""","=""4/27/2024, 3:46:53 AM"""
"=""1703367151""","=""soberbior""","=""18221526220279701""","=""That’s Fucked Up""","=""https://www.instagram.com/soberbior""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/442501092_2114139845617651_9051586200153230878_n.jpg""","=""4/27/2024, 6:05:03 AM"""
"=""460174849""","=""i_d_a_l_i_z""","=""17868803751054864""","=""I will never understand the hate.""","=""https://www.instagram.com/i_d_a_l_i_z""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/413318429_860695786061840_440753431087586685_n.jpg""","=""4/27/2024, 9:42:54 AM"""
"=""63124295583""","=""mac77_65""","=""18020861552171761""","=""Hope got arrested?""","=""https://www.instagram.com/mac77_65""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/404043324_919053023166237_1150105231236501661_n.jpg""","=""4/27/2024, 10:29:23 AM"""
