"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""56983054734""","=""theninetails8""","=""18030194204069226""","=""@kastelf you too bald🤡""","=""https://www.instagram.com/theninetails8""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/444873980_807538617620898_7890624109760533742_n.jpg""","=""5/20/2024, 8:57:46 AM"""
"=""3970275351""","=""lennartforsell""","=""18184044409288258""","=""@theninetails8 bazze byling brompa""","=""https://www.instagram.com/lennartforsell""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/411285805_664458782560582_96939353817488896_n.jpg""","=""5/20/2024, 8:57:53 AM"""
"=""46579116""","=""val84val""","=""17999669996622171""","=""The moment Greta discovers that the climate killed Ebrahim Raïssi ! 🎉🎉🎉🎉""","=""https://www.instagram.com/val84val""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/318206183_843719113445542_2649530305792453622_n.jpg""","=""5/20/2024, 6:45:47 PM"""
"=""60040515846""","=""cvetochkiilistiki""","=""18118482094329736""","=""Лапуля 😍""","=""https://www.instagram.com/cvetochkiilistiki""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/405222807_2581145415395338_6386629318428941671_n.jpg""","=""5/20/2024, 7:25:50 PM"""
"=""60040515846""","=""cvetochkiilistiki""","=""18108318754382453""","=""ЛЮБЛЮ ТЕБЯ ❤️""","=""https://www.instagram.com/cvetochkiilistiki""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/405222807_2581145415395338_6386629318428941671_n.jpg""","=""5/20/2024, 7:26:16 PM"""
"=""65156189021""","=""miky_delcane""","=""18050211763728089""","=""😮""","=""https://www.instagram.com/miky_delcane""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/440740806_1688793851653521_8918904681384458024_n.jpg""","=""5/20/2024, 10:14:47 PM"""
"=""65156189021""","=""miky_delcane""","=""18061057897567293""","=""😮""","=""https://www.instagram.com/miky_delcane""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/440740806_1688793851653521_8918904681384458024_n.jpg""","=""5/20/2024, 10:14:51 PM"""
"=""65193050141""","=""brad_mickey89""","=""17985742472654235""","=""@lital_ezra1 no that title goes to you sweetheart. Get a fucking life❤️""","=""https://www.instagram.com/brad_mickey89""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/440084332_757638839826327_2530260341865804291_n.jpg""","=""5/21/2024, 9:00:18 AM"""
"=""36050599955""","=""ana_rhoden01""","=""18019493042049706""","=""SOS RGS.....Brasil.""","=""https://www.instagram.com/ana_rhoden01""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/446111587_2012760152458712_8061575779221094519_n.jpg""","=""5/21/2024, 1:35:10 PM"""
"=""45122767325""","=""enfinnoir""","=""18056807902609595""","=""👏""","=""https://www.instagram.com/enfinnoir""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/409473005_850250560171397_6223350785976422582_n.jpg""","=""5/21/2024, 6:55:49 PM"""
"=""45122767325""","=""enfinnoir""","=""18040455454870213""","=""Ähh?""","=""https://www.instagram.com/enfinnoir""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/409473005_850250560171397_6223350785976422582_n.jpg""","=""5/21/2024, 6:56:25 PM"""
"=""45122767325""","=""enfinnoir""","=""18025114148126746""","=""@unserdaeman keep on raping bro""","=""https://www.instagram.com/enfinnoir""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/409473005_850250560171397_6223350785976422582_n.jpg""","=""5/21/2024, 6:56:48 PM"""
"=""46637072""","=""thevegannduchess""","=""17948548325796097""","=""@enfinnoir ???""","=""https://www.instagram.com/thevegannduchess""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/443277625_2016204658781962_7657629384048777375_n.jpg""","=""5/21/2024, 6:57:19 PM"""
"=""45122767325""","=""enfinnoir""","=""18049159984729534""","=""@culkiv1969 FREE EUROPE""","=""https://www.instagram.com/enfinnoir""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/409473005_850250560171397_6223350785976422582_n.jpg""","=""5/21/2024, 6:57:40 PM"""
"=""45122767325""","=""enfinnoir""","=""18005877593295527""","=""FROM SCHOOLSTRIKE TO EXTREMISM 😂""","=""https://www.instagram.com/enfinnoir""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/409473005_850250560171397_6223350785976422582_n.jpg""","=""5/21/2024, 6:58:19 PM"""
"=""4549490496""","=""unserdaeman""","=""18003274352609390""","=""@enfinnoir I bet I have more respect for women than you’ll ever have what in the fuck is wrong with your head that you feel the need to call someone  a rapist and try to discredit them for pointing out that Israel according to international definitions is an apartheid state when you know quite literally nothing about my life and I highly doubt you know anyone that does know me you know you’ve lost the argument once you feel the need to start attacking people personally especially people you don’t know""","=""https://www.instagram.com/unserdaeman""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/271278090_459157949007519_6962625683941088384_n.jpg""","=""5/21/2024, 7:04:02 PM"""
"=""45122767325""","=""enfinnoir""","=""17938330622735102""","=""@unserdaeman STRG V 😂😂😂😂""","=""https://www.instagram.com/enfinnoir""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/409473005_850250560171397_6223350785976422582_n.jpg""","=""5/21/2024, 7:31:14 PM"""
"=""45122767325""","=""enfinnoir""","=""18000728285615843""","=""@unserdaeman She left school with ..""","=""https://www.instagram.com/enfinnoir""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/409473005_850250560171397_6223350785976422582_n.jpg""","=""5/21/2024, 7:32:03 PM"""
