"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""191288175""","=""christinahmitchell""","=""17900147564954266""","=""Definitely and that includes sewerage companies sticking it in our water!!""","=""https://www.instagram.com/christinahmitchell""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/399836323_359514426551205_5735984508917227153_n.jpg""","=""3/2/2024, 6:18:37 PM"""
"=""59087531592""","=""blue_boys_girl""","=""18246301471223620""","=""Ooo😮 yes,  exactly..""","=""https://www.instagram.com/blue_boys_girl""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/403989352_1039720323897098_2556154555135541844_n.jpg""","=""3/2/2024, 6:30:51 PM"""
"=""64653117258""","=""lemaysuzanne47""","=""17989700843413165""","=""And no one does anything about it over and over again that is reality and how long does it take for us to notice that?????""","=""https://www.instagram.com/lemaysuzanne47""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/408866500_947691610032435_4805462501358549478_n.jpg""","=""3/2/2024, 7:02:32 PM"""
"=""64653117258""","=""lemaysuzanne47""","=""18001597220428969""","=""""","=""https://www.instagram.com/lemaysuzanne47""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/408866500_947691610032435_4805462501358549478_n.jpg""","=""3/2/2024, 7:02:58 PM"""
"=""11413646152""","=""mcs.pink""","=""18056996842542612""","=""And retirement funds buy stocks in those companies  and no one is the wiser😮""","=""https://www.instagram.com/mcs.pink""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/349232487_6388120557907348_8690120121537956405_n.jpg""","=""3/2/2024, 8:28:11 PM"""
"=""3096222486""","=""sadhumanimalien""","=""18062934403503081""","=""Without a lot of externalities and subsidies, many big businesses wouldn't be viable.""","=""https://www.instagram.com/sadhumanimalien""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/329954637_453714736880791_4736950727010715213_n.jpg""","=""3/2/2024, 9:03:10 PM"""
"=""51339341214""","=""petrapetris21""","=""17852320650140314""","=""@808wardy 🙌""","=""https://www.instagram.com/petrapetris21""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/355423600_659490669527466_8854200994506334738_n.jpg""","=""3/2/2024, 9:16:19 PM"""
"=""447761750""","=""808wardy""","=""17993198078568810""","=""Food is the greatest weapon. If you control the food you control the people.""","=""https://www.instagram.com/808wardy""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/306416156_610395570571794_1153985831601218754_n.jpg""","=""3/2/2024, 10:01:37 PM"""
"=""6556608942""","=""selfdiscoverymedia_""","=""17878550436035239""","=""😢😢😢😢😢""","=""https://www.instagram.com/selfdiscoverymedia_""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/400780473_405035242035602_1710442388757149352_n.jpg""","=""3/3/2024, 1:33:03 AM"""
"=""51341591125""","=""cicadasforever.566""","=""18023913211841508""","=""Actually we call it “externalities”""","=""https://www.instagram.com/cicadasforever.566""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/305950873_852386255778280_971407650234834755_n.jpg""","=""3/3/2024, 5:13:03 AM"""
"=""51341591125""","=""cicadasforever.566""","=""17908757642926049""","=""@cicadasforever.566 profit is just the net benefit that companies gain from it""","=""https://www.instagram.com/cicadasforever.566""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/305950873_852386255778280_971407650234834755_n.jpg""","=""3/3/2024, 5:13:24 AM"""
"=""59051241156""","=""griot_nc2018""","=""18006956714463866""","=""Good one.""","=""https://www.instagram.com/griot_nc2018""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/337159453_932736711505345_562388856326755023_n.jpg""","=""3/3/2024, 7:40:59 AM"""
"=""14968834414""","=""boone1baseriffin""","=""17847981357160700""","=""@ladylizzardy They should be required, by law, to make it public that they are killers. Then see who buys from them.""","=""https://www.instagram.com/boone1baseriffin""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/88254668_133897521313372_7048095337654779904_n.jpg""","=""3/3/2024, 11:18:45 AM"""
"=""15719695816""","=""muehldav""","=""18044046115590886""","=""""","=""https://www.instagram.com/muehldav""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/414681246_1079810013053658_1820056472141693319_n.jpg""","=""3/3/2024, 8:49:49 PM"""
"=""1482653603""","=""the_mr_e_unknown""","=""17921372462782461""","=""Is not as direct poisoning but yeah, the problem of companies/industries are carbon emissions and they are basically polluting more in comparison to smaller effectvon the planet by every individual, of course if it adds up is a big influence but that's why they accuse every individual rather than themselves. Industries throw out a lot of chemicals, plastics and metal in large quantity but then because of course every individual pollutes environment, they are at fault instead.""","=""https://www.instagram.com/the_mr_e_unknown""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/440788349_315285938253683_521415189680755741_n.jpg""","=""3/3/2024, 9:49:53 PM"""
"=""2235880045""","=""artofbeingjanecoe""","=""18010358972265232""","=""absolutamente""","=""https://www.instagram.com/artofbeingjanecoe""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/299314477_182809987539918_2259504665918141574_n.jpg""","=""3/4/2024, 1:28:58 AM"""
"=""41174072350""","=""shianghee""","=""17989916021616003""","=""It’s very true that many companies out there are damaging the environment and still making profit. But we as people can also try our way to make some changes, e.g. boycott goods from those companies, report violations to the related organizations. Complaining won’t help much lol.""","=""https://www.instagram.com/shianghee""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/242745030_1048420509330002_5483022767265839487_n.jpg""","=""3/4/2024, 6:01:54 AM"""
