"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""3565913935""","=""theequalityinstitute""","=""17877671480201090""","=""#enohisenough #whyimarch #marchforjustice #feminism #genderequality #theequalityinstitute #theEQI #equality #feminist #menengage #menforgenderequality #menofquality #march4justice #metoo #supportyoursisters #brittanyhiins #blaklives matter #blaklivesmatter #saytheirnames""","=""https://www.instagram.com/theequalityinstitute""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/130888738_184256083401219_2429546571877481005_n.jpg""","=""3/16/2021, 1:11:14 AM"""
"=""17895971850""","=""elliottendre_lmft""","=""18079541038247628""","=""Thank you for sharing this 💜""","=""https://www.instagram.com/elliottendre_lmft""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/242394921_937369110324636_6982607252497941890_n.jpg""","=""3/16/2021, 4:07:00 AM"""
"=""802079""","=""ms_sares""","=""17867456786374484""","=""@brendanobrien5""","=""https://www.instagram.com/ms_sares""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/12357857_897322757011647_1948876493_a.jpg""","=""3/16/2021, 4:38:17 AM"""
"=""3565913935""","=""theequalityinstitute""","=""17929028848495803""","=""@therapyforsluts ❤️""","=""https://www.instagram.com/theequalityinstitute""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/130888738_184256083401219_2429546571877481005_n.jpg""","=""3/16/2021, 5:21:04 AM"""
"=""43047602169""","=""hellosocietykids""","=""17909852329678252""","=""Agree!! Gender equality is a human fight. We can’t do it without men.""","=""https://www.instagram.com/hellosocietykids""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/135266587_219801239724456_5670500298303685620_n.jpg""","=""3/16/2021, 6:08:11 AM"""
"=""38188848555""","=""learn.za""","=""18000816280312595""","=""so simple and educative 👏""","=""https://www.instagram.com/learn.za""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/129369044_2901549950068884_373306282132681560_n.jpg""","=""3/16/2021, 10:18:58 AM"""
"=""10708965929""","=""tartans_paint""","=""17888228177046808""","=""That's not going to happen until we stop blaming the opposite sex for every problem and inadequacy we have""","=""https://www.instagram.com/tartans_paint""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/418669483_930574258594156_1532525200836167707_n.jpg""","=""3/16/2021, 11:42:31 AM"""
"=""2348003976""","=""diversifyinggroup""","=""17918030206588415""","=""Yes👏👏👏👏""","=""https://www.instagram.com/diversifyinggroup""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/295235201_633399991835605_8826631628900549579_n.jpg""","=""3/16/2021, 12:47:51 PM"""
"=""291910028""","=""martz85""","=""17890415113989662""","=""So very true. And much needed at this time.""","=""https://www.instagram.com/martz85""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/11007857_1560365850889809_1877025130_a.jpg""","=""3/16/2021, 1:43:31 PM"""
"=""10708965929""","=""tartans_paint""","=""17899260445803463""","=""@youinthislight i think he the one who needs a box of tissues 😂😂😂😂""","=""https://www.instagram.com/tartans_paint""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/418669483_930574258594156_1532525200836167707_n.jpg""","=""3/16/2021, 2:25:00 PM"""
