"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""3231360386""","=""poetagoddess""","=""17867677384629732""","=""#womanshistorymonth #womansmonth #womanempowerment #womanpower #womanartist #womenempowerment #womeninbusiness #womansmarch #spiritual #spiritualwoman #awakening #spiritualawakening #spiritualworld #selflove #womenwholift #womanpower  #womansmarch2020 #artist #illustrator  #womenofillustration""","=""https://www.instagram.com/poetagoddess""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/445766949_1167345731132187_5586608889791857957_n.jpg""","=""3/3/2020, 4:52:09 AM"""
"=""2268223520""","=""youniverse.org.au""","=""17884621924508009""","=""🌹🌹🌹""","=""https://www.instagram.com/youniverse.org.au""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/432533787_1146481690088193_3722960764831039375_n.jpg""","=""3/3/2020, 5:22:02 AM"""
"=""764229657""","=""brendabarquet""","=""17879211496550663""","=""✨💗✨""","=""https://www.instagram.com/brendabarquet""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/380206126_335478055595048_7824761895464555797_n.jpg""","=""3/3/2020, 5:37:34 AM"""
"=""18284779077""","=""a_makeup_bitch""","=""18106022467112377""","=""So Beautiful""","=""https://www.instagram.com/a_makeup_bitch""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/69855903_448469192426771_9067188355749380096_n.jpg""","=""3/3/2020, 5:41:37 AM"""
"=""3231360386""","=""poetagoddess""","=""17985402997294406""","=""@youniverse.org.au 💗💗""","=""https://www.instagram.com/poetagoddess""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/445766949_1167345731132187_5586608889791857957_n.jpg""","=""3/3/2020, 6:37:42 AM"""
"=""3231360386""","=""poetagoddess""","=""18044964223237307""","=""@brendabarquet 😘💗""","=""https://www.instagram.com/poetagoddess""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/445766949_1167345731132187_5586608889791857957_n.jpg""","=""3/3/2020, 6:37:50 AM"""
"=""3231360386""","=""poetagoddess""","=""17852925196842989""","=""@a_makeup_bitch thank you 💗""","=""https://www.instagram.com/poetagoddess""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/445766949_1167345731132187_5586608889791857957_n.jpg""","=""3/3/2020, 6:38:00 AM"""
"=""3231360386""","=""poetagoddess""","=""17852085946894631""","=""@sheebbsandflows 🌹🌹""","=""https://www.instagram.com/poetagoddess""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/445766949_1167345731132187_5586608889791857957_n.jpg""","=""3/3/2020, 6:38:05 AM"""
"=""32816401""","=""castaneda1031""","=""18133840132016382""","=""💖""","=""https://www.instagram.com/castaneda1031""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/437485325_800061694873705_6195031599033010504_n.jpg""","=""3/3/2020, 8:10:36 AM"""
"=""5531095472""","=""poemstothecity""","=""17917984480380090""","=""🙏🙏thank you""","=""https://www.instagram.com/poemstothecity""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/44677115_297757617732578_1020523614379704320_n.jpg""","=""3/3/2020, 8:19:55 AM"""
"=""3231360386""","=""poetagoddess""","=""18039724966246276""","=""@castaneda1031 🌹""","=""https://www.instagram.com/poetagoddess""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/445766949_1167345731132187_5586608889791857957_n.jpg""","=""3/3/2020, 9:09:28 AM"""
"=""3231360386""","=""poetagoddess""","=""17863268794723083""","=""@poemstothecity 💗🌹""","=""https://www.instagram.com/poetagoddess""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/445766949_1167345731132187_5586608889791857957_n.jpg""","=""3/3/2020, 9:09:56 AM"""
"=""8439013007""","=""mikayla.mrtinz""","=""17851915261874090""","=""Beautiful beautiful💛""","=""https://www.instagram.com/mikayla.mrtinz""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/107927316_319252096115535_5180219013318730890_n.jpg""","=""3/3/2020, 6:31:54 PM"""
"=""3231360386""","=""poetagoddess""","=""17857091563787940""","=""@motherhood.unmastered thank you 💗""","=""https://www.instagram.com/poetagoddess""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/445766949_1167345731132187_5586608889791857957_n.jpg""","=""3/3/2020, 7:35:44 PM"""
