"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""3404691260""","=""abdullahaamin""","=""17933247343349179""","=""@khumaix konsa, bhai 😂""","=""https://www.instagram.com/abdullahaamin""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/437316981_2466201820233870_83560214404918623_n.jpg""","=""3/4/2020, 9:00:37 PM"""
"=""684240176""","=""dawoodzulfiqar""","=""17851149880880280""","=""They were graffiti artists🤣🤣🤣""","=""https://www.instagram.com/dawoodzulfiqar""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/118199165_739820226797981_2198410640987175606_n.jpg""","=""3/4/2020, 9:09:06 PM"""
"=""14818186478""","=""tariq_rabbia""","=""17859221902765363""","=""@irosheen 💙""","=""https://www.instagram.com/tariq_rabbia""","=""https://scontent-vie1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg""","=""3/4/2020, 9:25:25 PM"""
"=""3512427313""","=""irosheen""","=""17857766458811157""","=""@tariq_rabbia poora dekho🙁""","=""https://www.instagram.com/irosheen""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/442514367_730232589318737_4449261700852581973_n.jpg""","=""3/4/2020, 9:37:04 PM"""
"=""453255558""","=""manaliola""","=""18117535057074896""","=""Beautiful work, Im sorry this happened. May your efforts yield results!! Stay strong""","=""https://www.instagram.com/manaliola""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/106145932_313716509632486_8424547443563838222_n.jpg""","=""3/4/2020, 11:16:45 PM"""
"=""3619645425""","=""eatreadgram""","=""17854039579855055""","=""This makes me so so sad😭""","=""https://www.instagram.com/eatreadgram""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/217873093_146687227477271_9078755650545559395_n.jpg""","=""3/5/2020, 12:56:20 AM"""
"=""260320259""","=""speedytangent""","=""17911309513393286""","=""@simmymc83 true extremist  exist on both sides n both are curse equally ..""","=""https://www.instagram.com/speedytangent""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/280573515_695226554925292_6377381983908242591_n.jpg""","=""3/5/2020, 1:52:28 AM"""
"=""3606418028""","=""airasrao""","=""17873624584593350""","=""@noorehrao10 matlab kyuke aaj aapnay bait bher kay khaana kha liya tou dunya mei koi bhooka nahi? aaj aap sakoon say bed mei soye tou baahir koi be-gher nahi? Allah has given you these privileges. Agar aap ki families mei nahi hota tou mubarak ho, lekin ab aap ka farz bannta hai kay aap unn sab aurton kay liye awaaz uthayein jinn kay saath yeh na-insaafi hoti hai. Allah nay humei compassionate banaya hai, aik doosray ka dard samajhnay kay liye aur madad kernay kay liye, na kay apnay haqooq kay liye awaaz uthanay walon per keechar phaink-nay kay liye.""","=""https://www.instagram.com/airasrao""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/220088451_2346486252150730_1589739584487024094_n.jpg""","=""3/5/2020, 2:37:07 AM"""
"=""1273859964""","=""irajzia""","=""17927162680369061""","=""@simmymc83 @speedytangent what makes you think the oppressive mullahs who defaced a mural are the same as the peaceful women who were literally just PAINTING?? What even is the logic behind this comment??""","=""https://www.instagram.com/irajzia""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/437129271_954436129725605_4160389439250318263_n.jpg""","=""3/5/2020, 5:25:29 AM"""
"=""1273859964""","=""irajzia""","=""17879667511531666""","=""@noorehrao10 aurtain apni hifazat khud karlengi, raastay se hatt jain please""","=""https://www.instagram.com/irajzia""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/437129271_954436129725605_4160389439250318263_n.jpg""","=""3/5/2020, 5:28:14 AM"""
"=""20086708621""","=""simmymc83""","=""18024823024261838""","=""@irajzia same agendas, destroy islam for the common person""","=""https://www.instagram.com/simmymc83""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/101137771_543827549633492_2547152542693851136_n.jpg""","=""3/5/2020, 5:33:29 AM"""
"=""1273859964""","=""irajzia""","=""17846776075962136""","=""@simmymc83 islam was revolutionary in protecting women. Feminists are also trying to protect women. Sounds like they’re helping islam""","=""https://www.instagram.com/irajzia""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/437129271_954436129725605_4160389439250318263_n.jpg""","=""3/5/2020, 5:42:25 AM"""
"=""418316581""","=""ruqaiyahshamoon_""","=""18060259783204107""","=""@teeg1g""","=""https://www.instagram.com/ruqaiyahshamoon_""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/439250122_762286165660519_1804458243778658174_n.jpg""","=""3/5/2020, 6:32:57 AM"""
"=""1420233636""","=""teeg1g""","=""17913455584397079""","=""this makes me so mad! I’m so sorry""","=""https://www.instagram.com/teeg1g""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/288296965_813662682953528_3438069267430221442_n.jpg""","=""3/5/2020, 6:34:16 AM"""
"=""260320259""","=""speedytangent""","=""17895736831459183""","=""@irajzia not talking  about  the ladies who painted this beautiful  piece of art but talking  about  Aurat March""","=""https://www.instagram.com/speedytangent""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/280573515_695226554925292_6377381983908242591_n.jpg""","=""3/5/2020, 9:31:55 AM"""
