"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""2307710882""","=""sedatbnl""","=""17903088163754753""","=""👏""","=""https://www.instagram.com/sedatbnl""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/292266558_142587955047397_1664859276181966100_n.jpg""","=""3/8/2021, 8:26:34 PM"""
"=""6778658746""","=""gullten.y""","=""17889668665992615""","=""@elfdemirtss @by.ghis""","=""https://www.instagram.com/gullten.y""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/437773647_430365816241509_5406667646319053461_n.jpg""","=""3/8/2021, 8:29:31 PM"""
"=""287428200""","=""hansbeyerinck""","=""17927645296518307""","=""👌🏻👌🏻👌🏻""","=""https://www.instagram.com/hansbeyerinck""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/12747764_1698222110396454_406463454_a.jpg""","=""3/8/2021, 8:43:31 PM"""
"=""273326530""","=""vera_shagdyr""","=""17979938719352463""","=""@elmira_kurbanova""","=""https://www.instagram.com/vera_shagdyr""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/402716944_877714343956033_2859583373591038835_n.jpg""","=""3/8/2021, 8:44:26 PM"""
"=""292014944""","=""arbreshakshala""","=""17926368667524450""","=""@norakademi 🙌""","=""https://www.instagram.com/arbreshakshala""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/437290483_244373818697118_3507681066255736486_n.jpg""","=""3/8/2021, 9:00:54 PM"""
"=""5910297250""","=""sam.hyr""","=""17885015819023891""","=""@karinnoarose""","=""https://www.instagram.com/sam.hyr""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/369979406_1367163507167793_5479906168910832807_n.jpg""","=""3/8/2021, 9:03:15 PM"""
"=""32306361204""","=""cee__ree__ss""","=""17922882307558881""","=""❤️❤️❤️""","=""https://www.instagram.com/cee__ree__ss""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/437926652_445898447937571_3592919553941056573_n.jpg""","=""3/8/2021, 9:35:50 PM"""
"=""1900071877""","=""__israa__sarkawt__""","=""17862946928455659""","=""❤️❤️❤️❤️❤️👏👏👏👏""","=""https://www.instagram.com/__israa__sarkawt__""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/437554525_762034532694726_1334580777608413527_n.jpg""","=""3/8/2021, 9:50:29 PM"""
"=""2257801975""","=""mosinagyedi""","=""18130267720194236""","=""@nagy_henriettaa 😂😂🥰""","=""https://www.instagram.com/mosinagyedi""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/17075991_1165232550247818_6072263233106870272_a.jpg""","=""3/8/2021, 9:53:32 PM"""
"=""348256840""","=""milana_acimovic""","=""17958479962398383""","=""@dajana_novkovic 🙌❤️""","=""https://www.instagram.com/milana_acimovic""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/361554487_588684203428262_4989854810292477878_n.jpg""","=""3/8/2021, 10:10:26 PM"""
"=""186733559""","=""aiste777""","=""17913402790623480""","=""❤️🙌""","=""https://www.instagram.com/aiste777""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/313047427_1750005998697059_3839424662998166943_n.jpg""","=""3/8/2021, 10:10:38 PM"""
"=""1388170097""","=""dajana_novkovic""","=""17884544945085319""","=""@milana_acimovic te smo ❤️❤️""","=""https://www.instagram.com/dajana_novkovic""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/436253048_397899413237139_1150214395664322000_n.jpg""","=""3/8/2021, 10:11:04 PM"""
"=""4350004280""","=""tina_tong_tina""","=""17864165558407552""","=""❤️❤️❤️❤️❤️""","=""https://www.instagram.com/tina_tong_tina""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/289820722_627029058256644_215467478902592490_n.jpg""","=""3/8/2021, 10:14:00 PM"""
"=""521051784""","=""katiness_""","=""17864393423474817""","=""@julia_baumi  du 🥰☺️✨""","=""https://www.instagram.com/katiness_""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/242760653_411631620380056_1670704826293105607_n.jpg""","=""3/8/2021, 10:27:10 PM"""
"=""1388170097""","=""dajana_novkovic""","=""18199804609040454""","=""@ekaveselinovic""","=""https://www.instagram.com/dajana_novkovic""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/436253048_397899413237139_1150214395664322000_n.jpg""","=""3/8/2021, 10:29:01 PM"""
"=""440895163""","=""azhelabay""","=""18061861996279766""","=""😍😍😍😍😍""","=""https://www.instagram.com/azhelabay""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/423508989_1546270472878074_7511698446128983375_n.jpg""","=""3/8/2021, 10:34:20 PM"""
