"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""208625""","=""kuncoro""","=""18095836549372112""","=""**terms & conditions applied""","=""https://www.instagram.com/kuncoro""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/391411555_1796867624081178_395145662376921392_n.jpg""","=""11/13/2023, 9:33:00 AM"""
"=""1712456006""","=""abe_s88""","=""17997804911102017""","=""You didn’t read the small print.""","=""https://www.instagram.com/abe_s88""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/387267331_671331721729187_7822556247989067211_n.jpg""","=""11/13/2023, 11:24:53 AM"""
"=""1364154259""","=""abdulrazzak_kadri""","=""18001703300509525""","=""Not even white , just who have the power ro resist them power and thouse so little""","=""https://www.instagram.com/abdulrazzak_kadri""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/424508852_357531010381392_953407427994078960_n.jpg""","=""11/13/2023, 1:44:35 PM"""
"=""48999864734""","=""rockmurciano""","=""17996266574512822""","=""Thats racist""","=""https://www.instagram.com/rockmurciano""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/231644493_834749570511316_181726205943601474_n.jpg""","=""11/13/2023, 5:31:55 PM"""
"=""12911069454""","=""mr.nirvanana""","=""18004315367141821""","=""Did people not go to school? Do they not understand the definition of """"ALL?"""" Every race matters. Stop being so selfish, everyone go through hard times. No matter the race. Saying only one race matters is in itself racist. Stop this bs.""","=""https://www.instagram.com/mr.nirvanana""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/411424000_341147858648647_2632814762262940141_n.jpg""","=""11/13/2023, 9:37:46 PM"""
"=""6777901900""","=""gohar.isphahani""","=""18041763979566278""","=""Human rights are for non Muslims only""","=""https://www.instagram.com/gohar.isphahani""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/440658834_1450804598874638_5488980675288965813_n.jpg""","=""11/14/2023, 1:00:58 AM"""
"=""11650268""","=""ashleyjaber""","=""17969225753505452""","=""@gohar_isphahani Ta mère aurait dû t’avorter""","=""https://www.instagram.com/ashleyjaber""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/423859481_693732386168037_7196471373976693061_n.jpg""","=""11/14/2023, 4:32:35 AM"""
"=""1384310039""","=""ahmed.a.saleh_""","=""17982504092570786""","=""@mosalah""","=""https://www.instagram.com/ahmed.a.saleh_""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/337322568_753606369507027_5365486109229903579_n.jpg""","=""11/15/2023, 12:58:16 AM"""
"=""1661146858""","=""shereen_khalil81""","=""18014875177822274""","=""👏""","=""https://www.instagram.com/shereen_khalil81""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/444484401_421753083946046_8524253893689885955_n.jpg""","=""11/15/2023, 1:38:55 AM"""
"=""1524725768""","=""sham.oth""","=""18030614683710203""","=""👏👏👏""","=""https://www.instagram.com/sham.oth""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/441465525_1099459507809694_1714652926821731230_n.jpg""","=""11/15/2023, 6:26:54 AM"""
"=""365929383""","=""liliaisthename""","=""18015805567935337""","=""Arab lives only matter to the west if there is oil underneath their feet..even then they might cut them off to get easier access""","=""https://www.instagram.com/liliaisthename""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/247939322_417910833317286_1757050016926747469_n.jpg""","=""11/15/2023, 12:34:18 PM"""
"=""985006097""","=""yara_mohammad13""","=""17979811955543657""","=""""""It's complicated""""""","=""https://www.instagram.com/yara_mohammad13""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/387269129_841862490729465_965356328289294658_n.jpg""","=""11/15/2023, 5:57:23 PM"""
"=""985006097""","=""yara_mohammad13""","=""18080219380407922""","=""🇵🇸🇵🇸🇵🇸🇵🇸""","=""https://www.instagram.com/yara_mohammad13""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/387269129_841862490729465_965356328289294658_n.jpg""","=""11/15/2023, 5:57:51 PM"""
"=""11650268""","=""ashleyjaber""","=""18312964942114443""","=""@sohail.snaps how much are they paying you?""","=""https://www.instagram.com/ashleyjaber""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/423859481_693732386168037_7196471373976693061_n.jpg""","=""11/15/2023, 7:14:45 PM"""
"=""358478554""","=""afif_j""","=""18396098857035371""","=""Against the occupation ✝️☪️🔯☯️❤️🇵🇸""","=""https://www.instagram.com/afif_j""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/353807222_241814828573038_4141776430945255347_n.jpg""","=""11/16/2023, 12:45:17 AM"""
"=""1552182113""","=""__angelically__""","=""18370731826069082""","=""Apparently it was a joke""","=""https://www.instagram.com/__angelically__""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/334175353_203980908985342_764004097907719730_n.jpg""","=""11/16/2023, 3:19:16 AM"""
"=""58419521550""","=""bebegatinho_""","=""18020762923867724""","=""😂💔""","=""https://www.instagram.com/bebegatinho_""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/333051998_1388423188636807_5669623641363405847_n.jpg""","=""11/16/2023, 8:27:27 AM"""
"=""50225071493""","=""ghostlyy_nour""","=""18054264949494980""","=""@dennis_oguntokun leave palestine. Go back to europe""","=""https://www.instagram.com/ghostlyy_nour""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/431081408_776126164390307_1218594529810674077_n.jpg""","=""11/17/2023, 8:25:42 PM"""
"=""62731875509""","=""honda_boy256""","=""18122558467322916""","=""All American Life y'all are not Americans""","=""https://www.instagram.com/honda_boy256""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/442137860_1930642987443526_1716705120188401104_n.jpg""","=""12/7/2023, 4:38:46 AM"""
"=""46524017215""","=""_albertcorona""","=""17876885892002397""","=""@mr.nirvanana @mariaapaula__ you sound like this""","=""https://www.instagram.com/_albertcorona""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/394650751_6779045822213800_6479301966689389710_n.jpg""","=""12/11/2023, 8:05:34 AM"""
