"=""User Id""","=""Username""","=""Comment Id""","=""Comment Text""","=""Profile URL""","=""Profile Pic URL""","=""Date"""
"=""4795870199""","=""naihamuneer""","=""17868178567638169""","=""@yaseenkm1 nhi Islam ap ko kehta he k jeans pehen lo....""","=""https://www.instagram.com/naihamuneer""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/440654898_2075399289508292_5815165465493485791_n.jpg""","=""3/9/2020, 3:29:04 AM"""
"=""10012020422""","=""yaseenkm1""","=""17877884986553359""","=""@naihamuneer islam ap ko kahta ha ke jab bahar niklo to sar sa pawo tak chupa liya kara jisam ko""","=""https://www.instagram.com/yaseenkm1""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/436638643_427370596612098_4599770709802192646_n.jpg""","=""3/9/2020, 10:15:45 AM"""
"=""6600808330""","=""simba6512""","=""18089835811159885""","=""@azeem_waseem isi shit mentality ke khilaf hai aurat march.aur Tm jesy gtya r giri hue soch ke hnge inke husbands tbhi talaq leti hn.tm jse na mardo ke sath reh kon sakta hai bqi Asli mard na tmhari vli zuban use karty hn na unki itni nech soch hoti hai.tmhary maa bp ne tmhe paida krke waqt zaya krne ke sath sath dunya ko gndi zehniyat ka hamil begairat dya hai jiski kisi ko zarurt nhn""","=""https://www.instagram.com/simba6512""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/271548250_442925123965040_1586630407074073188_n.jpg""","=""3/9/2020, 11:59:06 AM"""
"=""6600808330""","=""simba6512""","=""17866831219664377""","=""@azeem_waseem tmhary following mn adhy se ziada log indian men and women actors hn vo bhi sab ke sab feminists hn tmhari zuban sun ke tmhary upr thoken ge bhi nhn vo""","=""https://www.instagram.com/simba6512""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/271548250_442925123965040_1586630407074073188_n.jpg""","=""3/9/2020, 12:00:13 PM"""
"=""6600808330""","=""simba6512""","=""17843246096041190""","=""@azeem_waseem zayn malik ko follow kara hai tmne vo hei dekh jae ke tm jse na mard kse aurtu ko zalil krty hn fir?""","=""https://www.instagram.com/simba6512""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/271548250_442925123965040_1586630407074073188_n.jpg""","=""3/9/2020, 12:01:02 PM"""
"=""12591376385""","=""ahmedkhan_222""","=""17853435472865280""","=""Now coming up with some sure’s.
NO  NO  NO. @Auratmarch2020 
Sorry but your past defines your motives, whatever whoever goes wrong should be hanged .But  esteem is also for sure either  our hournable men or respected women. Those women also needs awareness to give birth to a dignified man""","=""https://www.instagram.com/ahmedkhan_222""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/82587849_884840255263802_4287025386073620480_n.jpg""","=""3/9/2020, 3:26:46 PM"""
"=""4795870199""","=""naihamuneer""","=""17860183555748435""","=""@yaseenkm1 Well no one is arguing against parda or what Islam says....the question is that it is a part of siyasa not fiqh... Islam obligates us to do certain things but it is the free will of individual to choose....jo nhi kare ga they'll be judged in Akhirat....""","=""https://www.instagram.com/naihamuneer""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/440654898_2075399289508292_5815165465493485791_n.jpg""","=""3/9/2020, 6:31:10 PM"""
"=""4795870199""","=""naihamuneer""","=""17857502002825410""","=""@yaseenkm1 or Islam asks us not wear clothes that reveal the shape of our bodies....irrespective of the gender....modesty""","=""https://www.instagram.com/naihamuneer""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/440654898_2075399289508292_5815165465493485791_n.jpg""","=""3/9/2020, 6:32:42 PM"""
"=""10012020422""","=""yaseenkm1""","=""17914233403400233""","=""@naihamuneer ap asa clothes nahi pahanta lakin har larke asa nahi hote jo mard kaha ke ye ha islamic larke""","=""https://www.instagram.com/yaseenkm1""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/436638643_427370596612098_4599770709802192646_n.jpg""","=""3/9/2020, 7:03:11 PM"""
"=""10012020422""","=""yaseenkm1""","=""17844774233019995""","=""@naihamuneer ap asa clothes nahi pahanta lakin har larke asa nahi hote jo mard kaha ke ye ha islamic larke""","=""https://www.instagram.com/yaseenkm1""","=""https://scontent-ist1-2.cdninstagram.com/v/t51.2885-19/436638643_427370596612098_4599770709802192646_n.jpg""","=""3/9/2020, 7:45:39 PM"""
